featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
wavelet.LLH_glcm_ClusterShade,83,75,75,70,120,116,114,110,146,139,138,131,169,146,156,136,183,161,152,132
wavelet.HLL_glcm_MaximumProbability,10,8,10,8,7,6,6,5,5,4,5,4,6,6,4,4,5,2,4,1
square_glcm_Correlation,2,2,1,1,4,3,4,3,2,1,2,1,1,1,1,1,0,0,0,0
wavelet.HLH_glrlm_LongRunEmphasis,27,25,26,24,25,21,25,21,26,22,25,21,23,22,20,19,23,18,22,18
log.sigma.3.mm.3D_glcm_Idmn,25,18,24,18,20,18,20,18,14,14,14,14,14,11,14,11,6,4,4,3
lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
original_shape_Maximum2DDiameterRow,15,15,15,15,8,8,8,8,6,6,6,6,3,2,2,2,2,2,1,1
exponential_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_SumAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis,4,3,4,3,2,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0
wavelet.LHH_firstorder_10Percentile,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glszm_GrayLevelNonUniformityNormalized,1,0,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
gradient_firstorder_Energy,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_DifferenceAverage,3,2,3,2,6,6,6,6,3,2,3,2,1,0,1,0,0,0,0,0
original_glszm_ZonePercentage,6,3,6,3,17,15,16,14,19,16,17,14,30,23,26,21,36,30,24,20
gradient_glszm_LowGrayLevelZoneEmphasis,27,24,27,24,8,8,7,7,4,3,4,3,3,3,3,3,0,0,0,0
wavelet.LHL_firstorder_90Percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glszm_GrayLevelNonUniformityNormalized,21,18,21,18,17,15,17,15,14,14,11,11,9,8,6,5,6,6,3,3
lbp.3D.k_firstorder_Mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glszm_HighGrayLevelZoneEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
log.sigma.5.mm.3D_glrlm_ShortRunEmphasis,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1
logarithm_firstorder_Entropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_LongRunEmphasis,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Idmn,71,62,67,59,164,158,154,148,249,238,233,223,386,348,343,315,554,464,436,362
lbp.3D.m2_firstorder_RobustMeanAbsoluteDeviation,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_ZonePercentage,3,2,3,2,4,4,4,4,9,8,8,7,9,8,7,7,2,2,0,0
wavelet.HHH_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_InverseVariance,8,8,8,8,2,2,2,2,5,4,4,3,5,5,4,4,4,4,4,4
wavelet.LHH_glcm_SumAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_Energy,6,6,6,6,2,2,2,2,1,1,1,1,6,6,5,5,2,2,1,1
lbp.3D.k_glrlm_RunVariance,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.LLH_gldm_GrayLevelVariance,2,2,2,2,2,1,2,1,2,2,2,2,1,1,0,0,0,0,0,0
wavelet.HLL_glcm_Idn,13,12,13,12,6,4,6,4,6,5,6,5,8,8,5,5,5,3,3,2
lbp.2D_glrlm_LongRunHighGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis,12,12,11,11,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0
log.sigma.3.mm.3D_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_JointEnergy,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glszm_ZonePercentage,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_firstorder_90Percentile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.2D_glrlm_RunEntropy,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Correlation,10,9,9,8,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0
log.sigma.3.mm.3D_ngtdm_Complexity,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
square_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Idn,0,0,0,0,2,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0
lbp.3D.k_glszm_SmallAreaEmphasis,4,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_Imc2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
original_gldm_SmallDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_MCC,4,2,4,2,4,4,4,4,2,1,2,1,0,0,0,0,0,0,0,0
wavelet.HLH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glrlm_RunVariance,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_ngtdm_Contrast,85,81,81,78,143,129,138,124,189,172,179,164,204,181,183,162,247,198,212,170
log.sigma.3.mm.3D_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1
wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis,14,13,14,13,12,12,12,12,19,15,17,13,16,14,12,11,7,3,5,2
gradient_glrlm_GrayLevelVariance,3,3,3,3,5,5,5,5,2,2,2,2,1,1,1,1,0,0,0,0
gradient_glcm_Contrast,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
lbp.3D.m2_glrlm_RunEntropy,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
original_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_JointAverage,2,2,2,2,2,2,2,2,1,1,0,0,1,1,1,1,2,1,0,0
wavelet.LLH_ngtdm_Contrast,7,5,7,5,8,8,8,8,6,6,4,4,4,2,3,1,0,0,0,0
lbp.3D.m1_firstorder_90Percentile,1,1,1,1,2,2,2,2,3,3,3,3,0,0,0,0,1,1,1,1
squareroot_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_glcm_Idm,1,0,1,0,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0
original_glcm_MCC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_SmallAreaHighGrayLevelEmphasis,2,2,2,2,2,2,2,2,0,0,0,0,1,1,1,1,0,0,0,0
log.sigma.5.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0
lbp.3D.k_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glszm_ZoneEntropy,32,22,30,21,77,75,74,72,93,87,88,82,125,110,109,96,136,105,112,86
wavelet.HHH_gldm_DependenceVariance,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,3,2,3,2
original_shape_SurfaceArea,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,27,25,24,23,19,17,19,17,33,30,32,29,35,32,30,28,21,16,18,15
log.sigma.5.mm.3D_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_SumSquares,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glrlm_RunPercentage,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
square_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
wavelet.HHL_glcm_MCC,7,5,6,5,2,2,2,2,5,4,4,3,1,1,1,1,1,1,1,1
gradient_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_ClusterProminence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Idmn,5,4,4,3,5,5,3,3,2,1,1,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Idm,0,0,0,0,3,3,3,3,4,4,4,4,5,5,3,3,2,2,2,2
lbp.3D.k_glcm_Autocorrelation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_gldm_DependenceVariance,22,18,22,18,20,19,16,16,15,10,11,6,10,9,7,6,7,5,5,3
wavelet.LHH_gldm_DependenceEntropy,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
original_shape_Maximum2DDiameterColumn,8,7,6,6,4,4,4,4,4,4,4,4,1,1,1,1,2,2,2,2
wavelet.HHH_firstorder_Median,37,32,35,31,31,29,31,29,18,16,15,13,12,12,9,9,1,1,1,1
exponential_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
gradient_glszm_ZoneEntropy,2,2,2,2,3,3,3,3,6,6,6,6,1,1,1,1,1,0,1,0
lbp.3D.m2_firstorder_90Percentile,7,7,7,7,8,8,8,8,3,2,3,2,2,2,2,2,1,1,0,0
wavelet.HLH_firstorder_Entropy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHL_glrlm_RunLengthNonUniformity,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_firstorder_Uniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis,4,4,3,3,3,2,3,2,3,3,3,3,0,0,0,0,0,0,0,0
original_glszm_LargeAreaEmphasis,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_DependenceEntropy,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_LongRunHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glrlm_ShortRunLowGrayLevelEmphasis,579,485,547,463,672,611,638,580,715,648,668,608,796,692,690,605,883,704,713,560
wavelet.HHL_glcm_InverseVariance,25,25,22,22,27,26,26,25,21,18,17,14,17,14,16,13,14,11,10,8
lbp.3D.k_glrlm_LongRunLowGrayLevelEmphasis,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glrlm_RunVariance,168,144,154,135,274,248,264,239,381,358,353,330,517,467,455,412,685,555,552,442
gradient_firstorder_Kurtosis,25,24,24,23,27,23,26,23,27,27,25,25,31,29,29,27,13,10,13,10
original_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_firstorder_Mean,20,19,20,19,19,18,18,17,11,11,9,9,11,11,11,11,4,4,2,2
wavelet.LHH_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_ngtdm_Contrast,9,8,9,8,6,5,6,5,4,3,4,3,2,2,1,1,0,0,0,0
log.sigma.5.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,2,2,2,2,4,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0
logarithm_gldm_DependenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glcm_Correlation,10,9,10,9,7,6,7,6,1,1,1,1,3,3,3,3,0,0,0,0
square_firstorder_InterquartileRange,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
lbp.3D.k_glszm_LargeAreaLowGrayLevelEmphasis,3,2,3,2,4,4,4,4,2,2,2,2,2,2,2,2,3,2,2,1
lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_firstorder_90Percentile,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_RootMeanSquared,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
exponential_glcm_JointAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_ngtdm_Complexity,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glrlm_RunEntropy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
wavelet.HLH_gldm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_LongRunLowGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_firstorder_90Percentile,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_firstorder_TotalEnergy,5,5,5,5,1,1,1,1,1,1,1,1,6,6,5,5,2,2,1,1
wavelet.HLL_glcm_JointAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glrlm_GrayLevelVariance,2,2,2,2,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
wavelet.HLH_glcm_Id,5,4,4,4,4,3,4,3,4,4,4,4,2,2,0,0,2,2,2,2
gradient_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_gldm_DependenceNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_MaximumProbability,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
exponential_gldm_LargeDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glszm_SizeZoneNonUniformity,13,12,12,11,5,5,5,5,6,6,6,6,2,2,1,1,0,0,0,0
original_shape_Maximum2DDiameterSlice,118,101,110,96,163,149,157,143,156,137,140,125,174,144,147,124,186,154,151,122
wavelet.LLL_gldm_DependenceNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHH_ngtdm_Strength,3,2,3,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
gradient_glszm_HighGrayLevelZoneEmphasis,1,1,0,0,4,4,4,4,7,7,7,7,13,11,13,11,22,21,16,16
log.sigma.3.mm.3D_firstorder_Kurtosis,72,62,67,59,94,89,92,87,90,84,84,78,100,87,88,79,84,64,69,53
log.sigma.3.mm.3D_glcm_Imc1,0,0,0,0,0,0,0,0,2,2,2,2,6,5,6,5,1,1,1,1
log.sigma.3.mm.3D_glszm_ZoneVariance,3,3,3,3,2,2,2,2,8,8,7,7,6,6,5,5,8,6,4,4
wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis,9,9,9,9,12,12,12,12,15,15,13,13,22,20,19,17,31,23,24,19
squareroot_glrlm_ShortRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glrlm_RunVariance,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_glszm_ZoneVariance,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,2,2,2,2
wavelet.HLH_glrlm_RunEntropy,1,1,1,1,4,4,4,4,1,1,1,1,2,1,1,1,3,2,3,2
wavelet.HHH_glcm_DifferenceAverage,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glszm_ZoneVariance,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
square_glcm_JointAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_DependenceEntropy,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,3,3,3,3
original_firstorder_Maximum,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_LongRunLowGrayLevelEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
square_ngtdm_Complexity,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glszm_ZonePercentage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHL_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
square_glcm_InverseVariance,51,41,49,40,89,79,84,74,101,87,93,81,151,127,126,105,159,131,121,97
wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,24,21,24,21,24,22,24,22,35,30,32,27,27,23,22,19,18,11,15,11
wavelet.LLH_glcm_DifferenceVariance,32,28,30,26,37,32,36,32,31,28,29,27,49,47,39,38,31,28,24,21
wavelet.LLH_glrlm_RunLengthNonUniformity,41,38,38,35,47,43,41,37,47,43,42,38,27,25,26,24,14,11,12,9
wavelet.HLL_glrlm_LowGrayLevelRunEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
exponential_glcm_Correlation,3,3,3,3,6,6,6,6,4,3,3,2,2,1,2,1,0,0,0,0
wavelet.LHL_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_gldm_LowGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis,6,6,6,6,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
wavelet.HHL_glszm_LargeAreaEmphasis,4,2,4,2,6,6,6,6,11,9,11,9,18,13,16,12,33,26,27,22
wavelet.LLL_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,0,0,0
original_glcm_Imc1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
original_glrlm_RunEntropy,33,29,32,28,43,40,42,39,66,61,64,59,106,93,93,83,170,141,128,103
wavelet.LHH_firstorder_Mean,10,7,8,6,2,2,2,2,4,3,4,3,0,0,0,0,1,0,1,0
wavelet.LHH_firstorder_Variance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_Correlation,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
wavelet.HLL_ngtdm_Complexity,5,3,4,3,1,1,1,1,3,3,3,3,1,1,1,1,0,0,0,0
wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,1,0,1,0
exponential_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
squareroot_glcm_InverseVariance,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_gldm_GrayLevelNonUniformity,0,0,0,0,3,3,2,2,1,1,1,1,4,4,3,3,0,0,0,0
lbp.3D.k_gldm_LargeDependenceLowGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
logarithm_gldm_LargeDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_SumAverage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m2_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_ClusterShade,14,13,14,13,12,11,12,11,8,6,7,5,3,3,3,3,2,0,0,0
wavelet.LLH_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_MaximumProbability,3,2,3,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_firstorder_10Percentile,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1
wavelet.HHH_glrlm_RunLengthNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_firstorder_Range,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_GrayLevelVariance,3,2,3,2,3,3,3,3,9,9,8,8,11,10,9,8,24,20,16,14
wavelet.LLL_glcm_MaximumProbability,15,13,14,12,20,17,19,16,19,16,16,14,19,18,15,15,15,14,7,6
lbp.3D.k_firstorder_InterquartileRange,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
wavelet.LHL_gldm_DependenceVariance,122,113,114,107,168,153,158,145,241,227,223,211,226,205,194,179,217,178,174,140
wavelet.HLL_ngtdm_Busyness,50,43,46,39,59,48,54,43,48,42,45,39,79,72,72,66,104,93,88,78
original_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_DependenceVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_LowGrayLevelRunEmphasis,0,0,0,0,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0
lbp.3D.k_ngtdm_Complexity,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHH_firstorder_RootMeanSquared,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,4,3,4,3
wavelet.LLL_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_gldm_SmallDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.2D_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_ClusterTendency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,6,6,5,5,3,3,3,3,0,0,0,0,4,3,4,3,2,2,2,2
log.sigma.5.mm.3D_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_InverseVariance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m1_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glrlm_LongRunEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,8,7,8,7,4,3,4,3,4,4,4,4,3,3,3,3,1,0,1,0
square_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
