featureName,parm37,parm37_lgg,parm37_gbm,parm37_conjugate,parm46,parm46_lgg,parm46_gbm,parm46_conjugate,parm55,parm55_lgg,parm55_gbm,parm55_conjugate,parm64,parm64_lgg,parm64_gbm,parm64_conjugate,parm73,parm73_lgg,parm73_gbm,parm73_conjugate
exponential_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
square_glcm_SumAverage,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
wavelet.LHL_glszm_SmallAreaLowGrayLevelEmphasis,4,2,4,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_firstorder_10Percentile,14,10,9,7,5,3,3,2,11,5,5,2,4,3,0,0,1,0,0,0
wavelet.HHH_glszm_GrayLevelNonUniformityNormalized,8,6,8,6,2,2,1,1,1,1,0,0,6,2,2,1,3,0,1,0
gradient_firstorder_Energy,2,1,1,1,2,1,2,1,0,0,0,0,2,1,1,1,0,0,0,0
wavelet.HLH_glcm_DifferenceAverage,2,2,2,2,1,0,1,0,5,4,3,3,2,1,1,1,0,0,0,0
original_glszm_ZonePercentage,21,18,19,17,55,45,50,42,41,32,31,27,18,12,13,10,15,12,12,9
gradient_glszm_LowGrayLevelZoneEmphasis,81,60,68,52,118,96,95,76,155,110,113,79,212,137,136,90,244,142,119,66
wavelet.LHL_firstorder_90Percentile,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
wavelet.HLH_glszm_GrayLevelNonUniformityNormalized,69,59,64,57,125,94,111,85,212,163,168,132,306,217,224,154,413,251,230,146
lbp.3D.k_firstorder_Mean,3,2,3,2,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0
wavelet.HHL_glcm_JointEntropy,1,1,1,1,3,3,2,2,1,1,1,1,2,2,1,1,1,0,0,0
wavelet.HHL_glszm_HighGrayLevelZoneEmphasis,2,1,2,1,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0
log.sigma.5.mm.3D_glrlm_ShortRunEmphasis,9,8,9,8,6,6,6,6,2,2,2,2,0,0,0,0,0,0,0,0
logarithm_firstorder_Entropy,6,4,6,4,8,5,6,4,3,2,3,2,2,2,2,2,3,1,2,1
gradient_glrlm_LongRunEmphasis,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
lbp.3D.k_glrlm_LongRunEmphasis,7,7,5,5,16,15,15,14,25,22,19,16,28,18,19,11,29,17,17,8
wavelet.LLL_glcm_Idmn,11,8,9,8,24,21,23,20,32,25,23,18,23,17,12,9,23,14,13,8
lbp.3D.m2_firstorder_RobustMeanAbsoluteDeviation,12,7,10,5,18,13,18,12,16,10,9,5,21,12,18,9,12,7,7,4
wavelet.LHL_glszm_ZonePercentage,4,4,4,4,5,5,5,5,2,2,1,1,2,0,1,0,0,0,0,0
wavelet.HHH_glcm_JointEntropy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LHH_gldm_HighGrayLevelEmphasis,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_InverseVariance,32,19,26,16,34,26,32,26,43,38,34,30,63,51,43,34,49,29,31,20
wavelet.LHH_glcm_SumAverage,2,2,2,2,2,2,2,2,1,1,1,0,3,2,3,2,1,0,1,0
wavelet.HHL_firstorder_Energy,6,5,6,5,4,4,3,3,6,5,3,2,3,3,1,1,0,0,0,0
lbp.3D.k_glrlm_RunVariance,7,7,4,4,12,11,10,9,6,4,3,2,11,8,9,6,9,7,1,1
wavelet.LLH_gldm_GrayLevelVariance,60,56,59,55,149,127,131,112,233,191,181,151,343,258,231,173,423,287,244,172
wavelet.HLL_glcm_Idn,31,24,26,19,41,23,36,19,63,44,49,35,92,54,61,34,87,45,50,26
lbp.2D_glrlm_LongRunHighGrayLevelEmphasis,1,1,0,0,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0
wavelet.LHL_glrlm_LongRunLowGrayLevelEmphasis,11,10,9,8,19,16,18,16,9,9,9,9,8,6,5,4,3,1,2,1
log.sigma.3.mm.3D_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_JointEnergy,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLL_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glszm_ZonePercentage,13,10,10,9,16,13,12,9,23,15,16,9,25,14,12,8,18,6,6,2
log.sigma.3.mm.3D_glrlm_LongRunEmphasis,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_DifferenceEntropy,0,0,0,0,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,0
square_firstorder_90Percentile,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
logarithm_glcm_Id,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.2D_glrlm_RunEntropy,4,3,3,2,5,4,5,4,5,4,3,2,2,2,2,2,2,0,2,0
wavelet.HHL_glcm_Correlation,12,10,11,9,7,6,3,3,9,5,5,3,9,7,6,4,4,3,2,2
log.sigma.3.mm.3D_ngtdm_Complexity,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Idn,22,18,19,16,25,20,23,20,19,13,10,6,23,10,14,5,7,3,2,0
lbp.3D.k_glszm_SmallAreaEmphasis,7,4,6,4,7,5,6,4,2,2,1,1,6,5,5,4,4,2,2,1
wavelet.HLH_glcm_Imc2,17,14,14,11,10,5,9,4,15,12,12,9,20,12,8,5,10,3,5,2
original_gldm_SmallDependenceEmphasis,3,3,3,3,6,5,6,5,2,1,2,1,1,1,1,1,1,1,1,1
log.sigma.3.mm.3D_glcm_MCC,3,2,2,2,10,8,6,5,5,3,3,3,3,2,2,2,0,0,0,0
wavelet.HLH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLL_glrlm_RunVariance,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
square_glrlm_GrayLevelNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_ngtdm_Contrast,24,21,22,19,37,31,34,29,46,35,32,27,55,39,34,26,50,32,26,15
log.sigma.3.mm.3D_glrlm_GrayLevelNonUniformityNormalized,3,3,3,3,3,2,3,2,5,2,4,2,1,1,1,1,0,0,0,0
wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis,49,45,41,39,84,65,73,58,136,105,103,81,196,139,128,87,269,167,144,89
gradient_glrlm_GrayLevelVariance,46,41,45,40,68,55,63,51,74,51,58,40,62,45,37,27,77,44,37,23
gradient_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lbp.3D.m2_glrlm_RunEntropy,4,3,2,1,3,3,3,3,4,2,1,0,2,2,2,2,0,0,0,0
original_glrlm_RunLengthNonUniformityNormalized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_JointAverage,2,1,1,1,2,2,1,1,4,2,3,2,4,1,2,0,0,0,0,0
wavelet.LLH_ngtdm_Contrast,16,8,13,7,14,13,14,13,14,8,10,5,11,7,8,5,4,1,2,0
lbp.3D.m1_firstorder_90Percentile,28,18,22,14,33,26,30,25,30,23,22,17,55,34,36,21,45,20,24,11
squareroot_firstorder_TotalEnergy,1,0,0,0,0,0,0,0,3,2,2,1,1,0,0,0,0,0,0,0
wavelet.LHH_glcm_Idm,5,4,4,4,3,3,2,2,7,4,4,3,2,0,0,0,3,0,1,0
original_glcm_MCC,4,2,3,2,5,5,4,4,2,1,0,0,2,2,2,2,2,1,2,1
squareroot_glcm_SumEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glszm_SmallAreaHighGrayLevelEmphasis,5,5,4,4,11,9,9,8,20,13,14,10,26,17,9,5,32,17,13,7
log.sigma.5.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,16,11,11,9,17,13,13,10,25,13,12,6,21,10,14,9,12,5,3,1
lbp.3D.k_glcm_SumEntropy,9,8,7,7,13,12,9,8,20,15,11,9,23,19,17,14,30,21,13,7
wavelet.LLH_glszm_ZoneEntropy,61,48,57,47,85,72,78,67,120,95,94,76,124,86,89,60,175,114,94,64
wavelet.HHH_gldm_DependenceVariance,4,3,4,3,5,1,5,1,14,8,7,3,7,3,4,2,5,2,3,0
original_shape_SurfaceArea,56,44,52,42,86,75,78,69,110,91,74,60,105,79,68,50,117,74,61,39
log.sigma.3.mm.3D_glrlm_ShortRunLowGrayLevelEmphasis,30,19,22,15,58,42,48,34,70,55,46,39,113,78,81,55,131,80,76,52
log.sigma.5.mm.3D_glcm_DifferenceEntropy,2,1,2,1,1,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0
wavelet.HHL_glcm_SumSquares,0,0,0,0,2,2,2,2,2,1,1,1,2,1,1,0,4,2,1,0
log.sigma.5.mm.3D_glrlm_RunPercentage,0,0,0,0,1,1,1,1,2,0,2,0,1,0,1,0,1,0,0,0
square_glcm_Contrast,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
wavelet.HHL_glcm_MCC,18,14,14,13,13,12,10,9,13,7,6,3,5,2,2,0,1,0,0,0
gradient_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_ClusterProminence,0,0,0,0,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LHL_glcm_Idmn,8,6,3,2,4,3,3,2,0,0,0,0,3,2,3,2,0,0,0,0
log.sigma.5.mm.3D_glcm_Contrast,5,4,5,4,3,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.HHL_glcm_Idm,7,6,7,6,10,8,10,8,18,14,12,9,18,13,10,8,19,14,12,9
lbp.3D.k_glcm_Autocorrelation,0,0,0,0,3,1,1,0,3,2,3,2,5,3,5,3,6,3,1,1
wavelet.LLH_glrlm_RunLengthNonUniformityNormalized,9,8,5,5,18,16,15,14,16,12,13,10,12,9,6,3,13,4,4,1
log.sigma.3.mm.3D_gldm_DependenceVariance,36,28,33,27,39,28,35,25,47,36,36,27,53,38,33,24,78,49,42,26
wavelet.LHH_gldm_DependenceEntropy,82,74,75,68,112,92,98,81,145,115,106,84,195,145,141,105,214,134,118,74
original_shape_Maximum2DDiameterColumn,57,50,48,42,78,69,67,60,87,70,64,51,84,57,55,40,76,44,48,26
wavelet.HHH_firstorder_Median,57,43,49,38,62,46,52,39,69,55,56,44,70,56,43,32,68,48,39,28
exponential_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_glszm_ZoneEntropy,9,5,5,3,11,7,7,4,4,2,2,1,2,1,1,0,0,0,0,0
lbp.3D.m2_firstorder_90Percentile,19,15,17,13,21,16,19,16,14,9,10,7,21,14,19,12,17,9,11,7
wavelet.HLH_firstorder_Entropy,1,1,1,1,1,0,0,0,4,2,3,1,3,1,2,0,1,0,1,0
wavelet.LHL_glrlm_RunLengthNonUniformity,15,12,12,9,18,15,15,13,21,15,13,10,18,13,11,7,15,10,9,5
squareroot_firstorder_Uniformity,2,2,2,2,0,0,0,0,3,0,1,0,2,0,1,0,0,0,0,0
wavelet.LHL_glcm_SumEntropy,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
log.sigma.5.mm.3D_firstorder_RobustMeanAbsoluteDeviation,7,6,7,6,9,8,9,8,6,6,6,5,5,5,3,3,4,4,3,3
wavelet.LLH_glrlm_LongRunHighGrayLevelEmphasis,7,6,8,6,6,4,4,3,10,7,5,3,1,0,1,0,0,0,0,0
original_glszm_LargeAreaEmphasis,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_DependenceEntropy,10,8,9,7,19,18,18,17,20,16,14,11,25,18,13,9,18,11,7,3
lbp.3D.k_glrlm_LongRunHighGrayLevelEmphasis,11,10,8,7,21,20,18,17,30,25,23,20,23,14,16,8,24,17,11,8
gradient_glrlm_ShortRunLowGrayLevelEmphasis,612,482,540,433,781,625,678,551,893,706,703,566,974,703,689,491,980,641,576,386
wavelet.HHL_glcm_InverseVariance,14,12,10,8,22,18,18,15,19,17,11,11,9,7,4,3,9,7,5,4
lbp.3D.k_glrlm_LongRunLowGrayLevelEmphasis,9,8,7,6,14,11,11,8,28,24,16,14,21,15,14,9,26,21,8,6
wavelet.HHL_glrlm_RunVariance,290,240,249,213,495,408,427,357,622,515,483,404,781,578,549,399,872,585,518,351
gradient_firstorder_Kurtosis,28,23,28,23,39,33,34,28,41,34,34,28,22,15,21,14,15,8,10,6
original_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0
logarithm_firstorder_Mean,134,117,125,109,228,194,202,173,391,331,307,264,526,406,379,293,675,450,387,255
wavelet.LHH_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,2,1,1,0,3,3,1,1,0,0,0,0
gradient_firstorder_RobustMeanAbsoluteDeviation,0,0,0,0,3,2,3,2,2,1,2,1,0,0,0,0,0,0,0,0
wavelet.HHH_ngtdm_Contrast,8,7,8,7,22,16,20,16,11,9,8,6,18,9,12,6,12,7,9,6
log.sigma.5.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis,9,7,6,6,5,3,4,2,10,6,6,3,8,3,7,3,4,2,1,0
logarithm_gldm_DependenceEntropy,4,3,4,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
wavelet.LLH_glcm_Correlation,30,26,26,23,48,42,40,36,60,44,42,34,86,57,51,33,109,65,52,32
square_firstorder_InterquartileRange,0,0,0,0,5,4,5,4,1,1,0,0,2,2,0,0,5,4,2,2
lbp.3D.k_glszm_LargeAreaLowGrayLevelEmphasis,17,17,15,15,10,8,6,5,7,5,7,5,9,8,6,5,2,1,2,0
lbp.3D.k_gldm_LargeDependenceHighGrayLevelEmphasis,26,23,25,22,50,38,33,28,54,45,38,33,73,53,45,31,90,55,43,29
wavelet.HHH_firstorder_90Percentile,5,5,4,4,6,5,6,5,3,1,0,0,2,1,0,0,1,0,1,0
wavelet.LLL_firstorder_RootMeanSquared,8,8,8,8,13,11,11,10,9,8,7,7,3,1,1,0,4,3,2,1
exponential_glcm_JointAverage,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0
wavelet.LLL_ngtdm_Complexity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_glrlm_RunEntropy,2,2,2,2,5,3,3,2,9,6,3,1,5,1,2,0,5,2,1,1
wavelet.HLH_gldm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glrlm_LongRunLowGrayLevelEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
wavelet.LLL_firstorder_90Percentile,4,4,4,4,0,0,0,0,2,1,2,1,1,1,1,1,1,1,1,1
wavelet.HHL_firstorder_TotalEnergy,3,3,3,3,6,4,3,3,0,0,0,0,3,2,0,0,1,1,0,0
wavelet.HLL_glcm_JointAverage,1,1,1,1,3,1,3,1,6,4,4,4,4,1,3,1,2,1,2,0
squareroot_glrlm_GrayLevelVariance,3,3,3,3,3,3,3,3,3,3,2,2,1,0,1,0,2,1,1,1
wavelet.HLH_glcm_Id,12,8,12,8,12,6,9,5,18,17,15,15,10,5,9,5,4,4,2,2
gradient_glcm_DifferenceEntropy,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
gradient_gldm_DependenceNonUniformity,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_MaximumProbability,4,2,3,2,1,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0
exponential_gldm_LargeDependenceEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
exponential_glrlm_LongRunEmphasis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
logarithm_glszm_SizeZoneNonUniformity,20,16,17,13,21,17,19,17,24,20,18,16,8,6,8,6,10,7,4,4
original_shape_Maximum2DDiameterSlice,231,193,204,172,351,299,304,263,455,369,355,293,576,416,401,283,682,448,405,272
wavelet.LLL_gldm_DependenceNonUniformityNormalized,3,0,3,0,3,0,3,0,1,1,1,1,2,1,2,1,1,1,0,0
log.sigma.3.mm.3D_gldm_HighGrayLevelEmphasis,7,4,4,2,12,8,10,6,7,4,3,2,3,2,2,2,0,0,0,0
wavelet.LHH_ngtdm_Strength,28,26,23,22,63,46,51,38,139,107,103,79,246,171,154,107,377,238,198,127
gradient_glszm_HighGrayLevelZoneEmphasis,33,26,31,26,61,50,53,45,92,66,68,48,107,75,75,54,112,75,61,39
log.sigma.3.mm.3D_firstorder_Kurtosis,156,131,140,121,225,178,199,161,304,243,232,190,351,254,253,183,437,268,249,164
log.sigma.3.mm.3D_glcm_Imc1,5,5,3,3,8,8,7,7,5,4,3,2,5,2,4,1,1,1,0,0
log.sigma.3.mm.3D_glszm_ZoneVariance,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
wavelet.LHL_gldm_SmallDependenceHighGrayLevelEmphasis,3,3,2,2,5,2,3,1,9,9,9,8,2,1,2,1,6,5,2,2
squareroot_glrlm_ShortRunEmphasis,7,5,6,4,11,10,10,9,12,6,9,6,5,4,4,3,6,3,5,2
wavelet.LHL_glrlm_RunVariance,20,18,19,17,37,32,29,25,37,31,27,23,28,19,19,12,26,14,12,7
wavelet.LHL_glszm_ZoneVariance,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glrlm_RunEntropy,18,13,13,11,16,14,14,12,32,21,25,16,46,34,26,18,16,9,7,5
wavelet.HHH_glcm_DifferenceAverage,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
lbp.3D.k_glszm_ZoneVariance,15,13,13,11,14,12,11,9,8,6,5,5,6,6,2,2,4,1,0,0
square_glcm_JointAverage,1,1,1,1,0,0,0,0,1,0,1,0,2,2,0,0,2,0,2,0
wavelet.HHH_gldm_DependenceEntropy,15,15,13,13,15,10,13,9,29,19,23,14,23,18,13,10,18,6,8,1
original_firstorder_Maximum,3,3,3,3,4,4,4,4,6,4,3,3,8,5,5,3,8,4,7,4
lbp.3D.m1_glrlm_LongRunLowGrayLevelEmphasis,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
square_ngtdm_Complexity,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_glszm_ZonePercentage,21,18,18,17,37,30,32,27,64,46,45,34,107,83,59,44,148,87,82,44
wavelet.LHL_firstorder_MeanAbsoluteDeviation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_SumSquares,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_glcm_InverseVariance,27,18,18,13,46,31,41,29,79,60,60,48,116,89,86,67,137,95,86,58
wavelet.LHH_glrlm_ShortRunLowGrayLevelEmphasis,78,65,71,60,128,101,116,93,179,146,137,111,237,178,153,109,343,228,203,141
wavelet.LLH_glcm_DifferenceVariance,56,47,47,42,109,94,94,83,137,113,100,86,218,157,153,108,249,170,148,103
wavelet.LLH_glrlm_RunLengthNonUniformity,121,98,99,86,186,155,167,141,222,177,177,140,302,222,221,159,354,236,191,130
wavelet.HLL_glrlm_LowGrayLevelRunEmphasis,11,8,11,8,19,12,16,10,17,14,12,10,10,8,7,6,13,7,7,4
exponential_glcm_Correlation,4,4,3,3,4,3,3,2,6,4,5,3,3,2,3,2,2,2,1,1
wavelet.LHL_gldm_HighGrayLevelEmphasis,1,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,1,0,1,0
wavelet.HHH_gldm_LowGrayLevelEmphasis,11,8,9,7,10,6,10,6,12,10,8,6,24,15,14,9,14,7,8,5
square_glrlm_GrayLevelVariance,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis,67,57,62,52,108,90,100,84,159,131,126,107,204,155,130,97,249,169,146,104
wavelet.HHL_glszm_LargeAreaEmphasis,4,2,3,2,2,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0
wavelet.LLL_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.LLH_ngtdm_Coarseness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
original_glcm_Imc1,8,6,6,4,2,2,2,2,2,1,2,1,1,1,0,0,4,2,4,2
original_glrlm_RunEntropy,54,42,52,41,122,99,111,93,190,161,153,129,294,214,216,154,407,260,246,154
wavelet.LHH_firstorder_Mean,6,5,6,5,7,4,5,3,8,5,6,5,14,9,4,3,6,3,3,1
wavelet.LHH_firstorder_Variance,0,0,0,0,8,4,6,3,16,12,12,8,22,16,13,9,36,23,20,15
original_glcm_Correlation,4,3,3,3,5,5,4,4,10,4,9,3,8,4,4,3,3,1,1,0
wavelet.HLL_ngtdm_Complexity,3,3,3,3,2,0,2,0,4,3,2,2,6,4,4,2,6,4,3,1
wavelet.LHH_glrlm_LowGrayLevelRunEmphasis,72,60,66,55,109,86,99,80,184,153,145,122,241,173,163,114,315,203,178,118
exponential_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_glcm_ClusterTendency,0,0,0,0,3,3,3,3,2,2,2,2,1,1,0,0,1,0,0,0
squareroot_glcm_InverseVariance,27,11,16,9,32,15,27,12,31,12,21,8,31,16,21,11,32,15,23,12
squareroot_gldm_GrayLevelNonUniformity,4,3,3,2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0
lbp.3D.k_gldm_LargeDependenceLowGrayLevelEmphasis,3,2,1,1,4,4,4,4,6,4,4,1,5,2,1,0,7,4,2,2
logarithm_gldm_LargeDependenceEmphasis,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_SumAverage,2,1,2,1,1,1,1,1,2,0,1,0,1,0,1,0,1,1,0,0
lbp.3D.m2_firstorder_TotalEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_glcm_ClusterShade,6,6,6,6,6,3,6,3,4,2,2,0,4,3,2,2,2,1,1,1
wavelet.LLH_glcm_SumSquares,45,43,42,40,105,88,95,81,163,136,124,105,245,179,160,113,341,227,205,146
squareroot_glcm_MaximumProbability,9,2,3,1,10,6,7,4,10,5,4,2,12,6,5,2,10,7,5,4
wavelet.HLH_firstorder_10Percentile,10,7,8,6,10,6,9,6,10,5,7,3,5,4,1,1,1,0,0,0
wavelet.LLH_glrlm_ShortRunHighGrayLevelEmphasis,3,1,3,1,2,2,1,1,10,7,5,2,14,8,9,7,12,3,6,0
wavelet.HHH_glrlm_RunLengthNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gradient_firstorder_Range,5,2,4,2,8,7,6,6,7,5,4,3,6,4,4,3,4,1,4,1
wavelet.HLL_glrlm_GrayLevelNonUniformityNormalized,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0
wavelet.HLL_glszm_GrayLevelVariance,31,27,29,25,92,78,82,72,154,124,114,94,206,136,135,86,251,161,132,88
wavelet.LLL_glcm_MaximumProbability,16,10,10,7,22,17,19,15,18,16,9,9,30,20,19,13,31,20,19,13
lbp.3D.k_firstorder_InterquartileRange,8,8,7,7,6,5,5,4,10,9,7,6,10,4,6,4,17,12,9,6
wavelet.LHL_gldm_DependenceVariance,255,210,233,196,385,320,347,295,535,429,430,349,629,460,448,323,719,480,434,291
wavelet.HLL_ngtdm_Busyness,130,118,115,106,159,135,138,119,183,149,140,117,151,110,106,78,149,101,83,55
original_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
squareroot_glcm_JointEnergy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHL_gldm_DependenceVariance,10,7,9,6,13,12,11,10,15,10,10,6,19,11,10,6,19,9,9,4
lbp.3D.k_glrlm_LowGrayLevelRunEmphasis,42,35,36,30,63,56,53,48,97,77,70,59,158,119,120,91,241,167,130,91
lbp.3D.k_ngtdm_Complexity,13,12,13,12,25,22,22,19,40,31,30,26,57,41,37,28,70,46,36,24
wavelet.LHH_firstorder_RootMeanSquared,11,10,10,9,20,12,18,11,45,27,33,22,56,42,33,25,92,46,43,20
wavelet.LLL_glcm_DifferenceEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
square_gldm_SmallDependenceEmphasis,3,2,2,2,1,1,1,1,2,2,1,1,3,1,1,0,4,3,3,3
lbp.2D_firstorder_Energy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLH_gldm_HighGrayLevelEmphasis,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
log.sigma.3.mm.3D_glcm_ClusterTendency,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_gldm_SmallDependenceHighGrayLevelEmphasis,8,6,7,6,4,2,4,2,9,5,7,5,3,3,3,3,3,3,2,2
log.sigma.5.mm.3D_glcm_SumEntropy,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
logarithm_glcm_InverseVariance,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,1,1,0,0
lbp.3D.m1_glrlm_LongRunEmphasis,2,2,1,1,2,2,2,2,1,1,0,0,0,0,0,0,2,0,0,0
wavelet.LLH_glrlm_LongRunEmphasis,58,44,48,39,70,57,54,45,74,56,49,38,73,53,47,31,102,63,49,32
log.sigma.3.mm.3D_gldm_LargeDependenceHighGrayLevelEmphasis,25,17,19,14,26,16,21,14,29,22,15,13,26,18,16,10,27,18,14,11
square_glcm_Id,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glcm_Idm,3,2,3,2,3,2,1,1,0,0,0,0,1,0,0,0,1,1,0,0
gradient_glrlm_RunPercentage,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
gradient_glcm_JointEntropy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HHH_glrlm_GrayLevelNonUniformity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wavelet.HLL_gldm_DependenceVariance,414,334,375,310,542,445,478,398,669,534,535,436,734,520,531,374,794,523,476,317
gradient_gldm_LargeDependenceEmphasis,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
exponential_gldm_DependenceVariance,20,14,14,11,29,22,26,19,27,21,23,20,16,11,14,9,14,9,6,4
